1.26743,1.2464,1.25369,1.27993,1.25507,1.28728,1.26284,1.26846,1.24318,1.2184,1.23514,1.24337,1.22258,1.25832,1.28407,1.25581,1.28105,1.25305,1.26639,1.2784,1.28915,1.26437,1.26935,1.28105,1.2527,1.22904,1.24446,1.23903,1.24756,1.21999,1.24301,1.21286,1.20024,1.23095,1.25879,1.29677,1.33704,1.37317,1.29658,1.22852,1.22438,1.29603,1.23444,1.27415,1.25914,1.29622,1.33023,1.36013,1.3874,1.41168,1.43285,1.36225,1.38847,1.32135,1.26055,1.29811,1.23957,1.27985,1.31533,1.25972,1.2027,1.15004,1.17992,1.21332,1.24971,1.2736,1.2431,1.2675,1.24015,1.21773,1.23928,1.24479,1.2333,1.26029,1.24198,1.22316,1.23206,1.23582,1.21211,1.20219,1.24635,1.22449,1.25326,1.28563,1.28359,1.30576,1.33976,1.31013,1.34401,1.31179,1.34498,1.37545,1.34039,1.33723
1.41499,1.41564,1.41633,1.41722,1.42439,1.42421,1.43071,1.43015,1.42986,1.01611,1.03652,1.01758,0.99819,0.9797,1.21326,1.81376,1.8184,1.76775
1.81797,1.81803,1.81825,1.83465,1.83916,1.838,1.8361,1.83474,1.83334,1.83213,1.83142,1.83014,1.69935,1.61382,1.63702,1.56001,1.49823,1.51396,1.50503,1.49642,1.49414,1.48585,1.47807,1.47107,1.46487,1.45931,1.45428,1.45005,1.44581,1.43556,1.43288,1.43686,1.4351,1.45639,1.47639,1.41689,1.36021,1.69636
0.959927,1.029,1.08722,1.14105,1.18853,1.23606,1.28492,1.34421,1.38022,1.41441,1.43983,1.47407,1.49355,1.52271,1.54345,1.56226,1.57849,1.5894,1.60324,1.61028,1.62307,1.63765,1.6473,1.64802,1.64914,1.65762,1.65957,1.65295,1.65943,1.66925,1.67314,1.67478,1.6428,1.6034,1.60057,0.729219,1.58202,0.721456,1.56451,1.47682,1.39859,1.33032,1.28217,1.22639,1.17604,1.21348,1.24909,1.23766,1.27751,1.31765,1.35456,1.38825,1.41178,1.43259,1.37515,1.39959,1.4332,1.45208,1.38625,1.40931,1.37621,1.3571,1.38364,1.42006,1.44036,1.40333,1.425,1.44478,1.37968,1.3548,1.38149,1.41676,1.43733,1.46839,1.48365,1.50915,1.52044,1.44882,1.46603,1.49399,1.51788,1.52833,1.47354,1.48833,1.41824,1.38688,1.4105,1.44373,1.46158,1.42157,1.44136,1.47215,1.48758,1.42335,1.44316,1.47256,1.4878,1.44341,1.47241,1.48684,1.51297,1.52405,1.45075,1.46801,1.40158,1.42362,1.45432,1.47132,1.42603,1.44554,1.38077,1.40513,1.42712,1.39506,1.4179,1.43853,1.39921,1.4326,1.45165,1.42194,1.44248,1.4605,1.48928,1.50285,1.52677,1.53658,1.55664,1.4895,1.50303,1.45189,1.46892,1.43217,1.4515,1.42024,1.38696,1.4108,1.44275,1.46114,1.40284,1.42482,1.39126,1.41462,1.39301,1.41618,1.3927,1.41616,1.3868,1.41053,1.39106,1.41468,1.38834,1.41202,1.44936,1.46682,1.40249,1.425,1.39195,1.41553,1.38577,1.40947,1.38939
1.46943,1.41482,1.4162,1.37454,1.33568,1.29812,1.29897,1.27413,1.24781,1.23425,1.24775,1.22476,1.20225,0.927936,0.965507,0.999739,1.16342,1.03775,1.06494,1.13215,1.12098,1.08928,1.11118,1.13756,1.15446,1.16987,1.08355,1.07983,1.19058,1.20256,1.06468,1.05733,1.22045,1.23528,1.24988,1.05147,1.25583,1.26109,1.03955,1.27221,1.28195,1.2987,1.03258,1.30679,1.3205,1.01738,1.33176,1.3423,1.35087,0.973214,0.960161,1.35256,1.37618,1.39711,1.41571,1.43254,1.4472
1.14945,1.13163,1.1158,1.10132,1.08739,1.07436,1.0633,1.05306,1.04571,1.03917,1.03159,1.02512,1.01999,1.01602,1.01019,1.00512,1.00104,0.988705,0.977237,0.962192,0.948697,0.936224,0.934209,0.939336,1.00107,0.999651,1.05449,1.10152,1.12561,1.1532,1.18402,1.21224,1.22413,1.24189,1.27059,1.27629,1.28108,1.31285,1.33393,1.34075,1.33964,1.33826,1.35732,1.36811,1.36414,1.36082,1.35655,1.35332,1.35037,1.36803,1.43533,1.42402,1.43478,1.42456,1.43492,1.42553,1.42319,1.4347,1.43237,1.43002,1.42844,1.43352,1.43167,1.4303,1.42933,1.42792,1.38167,1.33694,1.29859
1.41907,1.41739,1.42333,1.41435,1.41442,1.40657,1.4134,1.41919,1.42408,1.42313,1.42243,1.42161,1.42113,1.4201,1.42029,1.42027,1.42068,1.42114,1.42161,1.42193,0.84634,0.843738,0.843818,1.42186,1.49078
1.35291,1.30188,1.35596,1.35674,1.40448,1.34746,1.29754,1.30793
1.71513,1.67963,1.65177,1.64443,1.53985,1.45812,1.38509,1.33438,1.3574,1.29561,1.24561,1.28434,1.28127,1.2689,1.31105,1.25947,1.3075,1.35247,1.39347,1.43127,1.46455,1.48229,1.51099,1.47646,1.53201,1.54231,1.5607,1.5818,1.5873,1.59182,1.52873,1.55288,1.58304,1.58765,1.60151,1.61756,1.6197,1.63525,1.64849,1.66697,1.66335,1.66054,1.67145,1.67879,1.6879,1.68264,1.68856,1.61027,1.61988,1.63486,1.63482,1.6495,1.64831,1.6469,1.65898,1.66326,1.67054,1.67755,1.67952,1.68854,1.69833,1.70622,1.69951,1.6933,1.70115,1.71424,1.71943,1.7255,1.73007,1.72677,1.72258,1.72676,1.73262,1.64621,1.65893,1.66958,1.67951,1.60086,1.6147,1.55926,1.51107,1.44247,1.38329,1.42126,1.45242,1.38555,1.40164,1.34869,1.30529,1.32642,1.33812
1.3259,1.35409,1.29623,1.30912,1.38318,1.40977,1.46865,1.4278,1.44797,1.53201,1.54881,1.56853,1.58113,1.62921,1.66922,1.68207,1.68854,1.71742,1.74922,1.75456,1.76651,1.77822,1.68879,1.71571,1.72994,1.74611,1.76528,1.69508,1.71636,1.7338,1.74636,1.74752,1.75894,1.77253,1.78536,1.79277,1.80276,1.80832,1.81099,1.82373,1.8178,1.82195,1.81845,1.72976,1.74289,1.75904,1.76926,1.77979,1.6948,1.73324,1.74457,1.75921,1.7641,1.76626,1.68107,1.69235,1.61835,1.63808,1.55812,1.50394,1.51507,1.4359,1.44487,1.40543,1.41821,1.45736,1.3892,1.4377,1.46483,1.48235,1.49797,1.52986,1.54226
1.36076,1.32067,1.30869,1.30944,1.34688,1.31115,1.27906,1.32409,1.31742,1.34427,1.27741,1.29138,1.3025,1.34664,1.2906,1.26761,1.30066,1.29618,1.33521,1.27167,1.2245,1.2553,1.25569,1.33483,1.27333,1.31489,1.35416,1.37807,1.36593,1.39853,1.35938,1.34907,1.3902,1.33159,1.33313,1.38898,1.31988,1.345,1.30593,1.30169,1.3464,1.34919,1.34477,1.33665,1.36067,1.30041,1.32342,1.3429,1.37858,1.35018,1.3839,1.349,1.29298,1.22983,1.1747,1.15696,1.10766,1.13945,1.12506,1.12262,1.16151,1.1973
1.42343,1.38182,1.34959,1.39635,1.4184,1.43083,1.46076,1.5159,1.53978,1.50518,1.53491,1.56977,1.59313,1.62732,1.64441,1.67298,1.68503,1.69633,1.70617,1.71675,1.72403,1.73057,1.7383,1.75383,1.76137,1.76606,1.7683,1.77387,1.77528,1.78201,1.78275,1.78529,1.78851,1.7889,1.78993,1.79015,1.79262,1.79264,1.78927,1.78959,1.78177,1.77598,1.77281,1.76702,1.75388,1.709,1.67113,1.67113,1.66156,1.65805,1.65241,1.55255,1.47268,1.48846,1.42188,1.3711,1.33162,1.34129,1.27909,1.26154,1.27849,1.31426,1.3288,1.29764,1.28489,1.30258,1.26646,1.25519,1.29217,1.30914,1.33805,1.34757,1.30062,1.25603,1.27611,1.25526,1.2695,1.3081,1.33716,1.34217,1.3673,1.38262,1.40453,1.43002,1.45259,1.4762,1.52275,1.54828,1.55487,1.58027,1.58952,1.59135,1.60303,1.59203,1.59554,1.60638,1.61384,1.52366,1.43752
1.31049,1.31292,1.3532,1.29271,1.37415,1.40398,1.41204,1.42733,1.35799,1.29561,1.33113,1.27427,1.25983,1.29855,1.3332,1.27482,1.25474,1.29377,1.23861,1.22521,1.21642,1.21801,1.1701,1.20098,1.22909,1.26916,1.27223,1.34601,1.44154,1.4795,1.46848,1.48995,1.41795,1.37043,1.33094,1.35617,1.34964,1.31275,1.24444,1.24512,1.27951,1.22293,1.24478,1.23953,1.23892,1.27546,1.21626,1.19955,1.18613,1.49648,1.22845,1.40197,1.34613,1.35168,1.37205,1.38274,1.33055,1.48134,1.42499,1.38661,1.44032,1.46372,1.39959,1.35565,1.38758,1.35139,1.38374,1.4139,1.43941,1.39833,1.42851,1.36578,1.39808,1.3642,1.40112,1.36499,1.30961,1.29137,1.27712,1.27103,1.2664,1.26213,1.30745,1.393,1.4521,1.40236,1.40358,1.42723,1.35747,1.37359,1.3699,1.32909,1.33074,1.39832,1.39599,1.42017,1.44177,1.43097,1.44859,1.42241,1.44145,1.39855,1.38275,1.44127,1.35795,1.34698
1.63741,1.63425,1.6344,1.63764,1.64205,1.63441,1.63003,1.60582,1.60476,1.60464,1.61283,1.60851,1.60354,1.59905,1.5916,1.59001,1.59783,1.59603,1.33253,1.29147,1.63407,1.53301,1.69544,1.69706,1.6902,1.69271,1.68671,1.67761,1.72259,1.67983,1.72293,1.71346,1.715,1.70634,1.69998,1.69595,1.70154,1.69699,1.7002,1.69956,1.69194
1.83943,1.82341,1.81505,1.80782,1.80157,1.79552,1.79033,1.77365,1.75537,1.63834,1.55098,1.4707,1.4806,1.41667,1.29335,1.23583,1.21668,1.25599,1.27698,1.34435,1.29915,1.30138,1.36748,1.38408,1.38413,1.3875,1.38953,1.38171,1.36414,1.33785
